,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,subject,label
10,0.5092282617801442,0.0172245229400898,-199.01,118.26,0.5092282617801442,0.0663745398483521,-199.01,118.26,0.5092282617801442,0.2245940582406674,-199.01,118.26,0.5092282617801442,0.0220391037788615,-199.01,118.26,0.5092282617801442,48.13847496819389,-199.01,118.26,0.5092282617801442,0.0191186369554905,-199.01,118.26,0.5092282617801442,0.0034348814846635,-199.01,118.26,0.5092282617801442,2.36338119286031e-06,-199.01,118.26,0.5092282617801442,2.36338119286031e-06,-199.01,118.26,0.5092282617801442,1.5722646838222178,-199.01,118.26,0.5092282617801442,0.0034348831107951,-199.01,118.26,0.135593220338983,0.0001849217638691,2,1
11,0.6231108355096028,0.0175140470722676,-38.65,50.31,0.6231108355096028,0.0238759475999785,-38.65,50.31,0.6231108355096028,0.0050407637224192,-38.65,50.31,0.6231108355096028,0.0325959740893803,-38.65,50.31,0.6231108355096028,18.1164507305691,-38.65,50.31,0.6231108355096028,0.0068373571030654,-38.65,50.31,0.6231108355096028,0.0003036043387094,-38.65,50.31,0.6231108355096028,2.0889593640434018e-07,-38.65,50.31,0.6231108355096028,2.0889593640434018e-07,-38.65,50.31,0.6231108355096028,1.2619692905303213,-38.65,50.31,0.6231108355096028,0.0003036044824409,-38.65,50.31,0.1358234295415959,0.0001517306780464,2,1
12,0.5152352635344231,0.0104509486184161,-197.37,194.12,0.5152352635344231,0.0466502335559287,-197.37,194.12,0.5152352635344231,0.1892500933973451,-197.37,194.12,0.5152352635344231,0.026503223773869,-197.37,194.12,0.5152352635344231,68.19001444365524,-197.37,194.12,0.5152352635344231,0.0111827896570689,-197.37,194.12,0.5152352635344231,0.0052323607105391,-197.37,194.12,0.5152352635344231,3.60014252391613e-06,-197.37,194.12,0.5152352635344231,3.60014252391613e-06,-197.37,194.12,0.5152352635344231,1.6526203233292072,-197.37,194.12,0.5152352635344231,0.0052323631876281,-197.37,194.12,0.2169491525423728,-0.0002560455192033,2,1
13,0.6318106313719302,0.0124302813641623,-110.72,96.61,0.6318106313719302,0.0178645671372714,-110.72,96.61,0.6318106313719302,0.0283280191930445,-110.72,96.61,0.6318106313719302,0.0219530487653394,-110.72,96.61,0.6318106313719302,25.05800628652372,-110.72,96.61,0.6318106313719302,0.0089580641647775,-110.72,96.61,0.6318106313719302,0.0042039761244285,-110.72,96.61,0.6318106313719302,2.892559219894416e-06,-110.72,96.61,0.6318106313719302,2.892559219894416e-06,-110.72,96.61,0.6318106313719302,1.474574502008377,-110.72,96.61,0.6318106313719302,0.0042039781146626,-110.72,96.61,0.1358234295415959,9.266409266410716e-05,2,1
14,0.5561729177895138,0.012669874408864,-33.03,35.79,0.5561729177895138,0.0019172818757229,-33.03,35.79,0.5561729177895138,0.0040697563596566,-33.03,35.79,0.5561729177895138,0.0373978558715501,-33.03,35.79,0.5561729177895138,16.93048347588873,-33.03,35.79,0.5561729177895138,0.0145845811494401,-33.03,35.79,0.5561729177895138,0.0004039537784278,-33.03,35.79,0.5561729177895138,2.779416893956493e-07,-33.03,35.79,0.5561729177895138,2.779416893956493e-07,-33.03,35.79,0.5561729177895138,1.3612728026114636,-33.03,35.79,0.5561729177895138,0.0004039539696664,-33.03,35.79,0.1494057724957555,0.000881934566145,2,1
15,0.5183149280390806,0.0115890173487925,-38.91,35.81,0.5183149280390806,0.0002374822410122,-38.91,35.81,0.5183149280390806,0.0003084214856973,-38.91,35.81,0.5183149280390806,0.0346761169690608,-38.91,35.81,0.5183149280390806,17.38015752792505,-38.91,35.81,0.5183149280390806,0.0155164325344942,-38.91,35.81,0.5183149280390806,0.0002984539941015,-38.91,35.81,0.5183149280390806,2.0535222532215574e-07,-38.91,35.81,0.5183149280390806,2.0535222532215574e-07,-38.91,35.81,0.5183149280390806,1.571902289485896,-38.91,35.81,0.5183149280390806,0.0002984541353947,-38.91,35.81,0.1491525423728813,0.00058795637743,2,1
16,0.6674647446951331,0.0091618288517836,-276.09,90.13,0.6674647446951331,0.0147428924955259,-276.09,90.13,0.6674647446951331,0.0915774943512548,-276.09,90.13,0.6674647446951331,0.033810868612261,-276.09,90.13,0.6674647446951331,39.70835795961068,-276.09,90.13,0.6674647446951331,0.0161077453251362,-276.09,90.13,0.6674647446951331,0.0099802019394891,-276.09,90.13,0.6674647446951331,6.86690986866669e-06,-276.09,90.13,0.6674647446951331,6.86690986866669e-06,-276.09,90.13,0.6674647446951331,1.592906774671288,-276.09,90.13,0.6674647446951331,0.0099443696603453,-276.09,90.13,0.0950764006791171,0.000682788051209,2,1
17,0.5446183075516318,0.0207908208708353,-367.11,363.29,0.5446183075516318,0.0511014600747221,-367.11,363.29,0.5446183075516318,0.1615830437226185,-367.11,363.29,0.5446183075516318,0.0774040202825666,-367.11,363.29,0.5446183075516318,115.34067872970644,-367.11,363.29,0.5446183075516318,0.0182827400273386,-367.11,363.29,0.5446183075516318,0.0109377865263932,-367.11,363.29,0.5446183075516318,7.525779006762684e-06,-367.11,363.29,0.5446183075516318,7.525779006762684e-06,-367.11,363.29,0.5446183075516318,1.8378359594829148,-367.11,363.29,0.5446183075516318,0.010779100777974,-367.11,363.29,0.0813559322033898,0.0010478899952583,2,1
18,0.470957557759344,0.0257704977218161,-670.2,361.86,0.470957557759344,0.1551914876062493,-670.2,361.86,0.470957557759344,0.8177321626926949,-670.2,361.86,0.470957557759344,0.09600152574766,-670.2,361.86,0.470957557759344,160.2022144631203,-670.2,361.86,0.470957557759344,0.0174235259040923,-670.2,361.86,0.470957557759344,0.0173315955266651,-670.2,361.86,0.470957557759344,1.192505974161568e-05,-670.2,361.86,0.470957557759344,1.192505974161568e-05,-670.2,361.86,0.470957557759344,3.1371318826333554,-670.2,361.86,0.470957557759344,0.0140349066628337,-670.2,361.86,0.1222410865874363,0.0011616880037932,2,1
19,0.4939420730470598,0.0169060718241663,-281.48,291.75,0.4939420730470598,0.0707706977848084,-281.48,291.75,0.4939420730470598,0.5552422679034354,-281.48,291.75,0.4939420730470598,0.0588670205943101,-281.48,291.75,0.4939420730470598,98.6290971054411,-281.48,291.75,0.4939420730470598,0.0171871492925228,-281.48,291.75,0.4939420730470598,0.0075535196685039,-281.48,291.75,0.4939420730470598,5.197223369758063e-06,-281.48,291.75,0.4939420730470598,5.197223369758063e-06,-281.48,291.75,0.4939420730470598,1.473334529421598,-281.48,291.75,0.4939420730470598,0.0067579191160229,-281.48,291.75,0.1220338983050847,-2.370791844471204e-05,2,1
20,0.8084049623870977,0.0085685994366177,-216.45,148.59,0.8084049623870977,0.0562543135152435,-216.45,148.59,0.8084049623870977,0.1895668249096957,-216.45,148.59,0.8084049623870977,0.0684222862591142,-216.45,148.59,0.8084049623870977,50.20874106035515,-216.45,148.59,0.8084049623870977,0.0183249138916318,-216.45,148.59,0.8084049623870977,0.0035397725975733,-216.45,148.59,0.8084049623870977,2.435551858618662e-06,-216.45,148.59,0.8084049623870977,2.435551858618662e-06,-216.45,148.59,0.8084049623870977,1.5445371720053025,-216.45,148.59,0.8084049623870977,0.0035397742733621,-216.45,148.59,0.1494057724957555,-0.0002882882882882,2,1
21,0.395250650081364,0.0060958811791701,-162.1,182.92,0.395250650081364,0.0293527801335972,-162.1,182.92,0.395250650081364,0.1141031326430174,-162.1,182.92,0.395250650081364,0.02697946630987,-162.1,182.92,0.395250650081364,50.72479759445067,-162.1,182.92,0.395250650081364,0.0063499135807966,-162.1,182.92,0.395250650081364,0.0046215664113279,-162.1,182.92,0.395250650081364,3.1798835525637643e-06,-162.1,182.92,0.395250650081364,3.1798835525637643e-06,-162.1,182.92,0.395250650081364,1.4454156696133371,-162.1,182.92,0.395250650081364,0.0046215685992564,-162.1,182.92,0.0813559322033898,-0.0001896633475581,2,1
22,0.5912566003905134,0.0088791076207397,-182.86,122.19,0.5912566003905134,0.019802077135143,-182.86,122.19,0.5912566003905134,0.2705296343880953,-182.86,122.19,0.5912566003905134,0.0205105866042175,-182.86,122.19,0.5912566003905134,41.9937747627726,-182.86,122.19,0.5912566003905134,0.011182789657068,-182.86,122.19,0.5912566003905134,0.0045298747046381,-182.86,122.19,0.5912566003905134,3.116794780476712e-06,-182.86,122.19,0.5912566003905134,3.116794780476712e-06,-182.86,122.19,0.5912566003905134,1.6596600295952175,-182.86,122.19,0.5912566003905134,0.0045298768491582,-182.86,122.19,0.1494057724957555,-0.0004077761972498,2,1
23,0.6199266735760349,0.0079316133377802,-50.39,37.41,0.6199266735760349,0.0425031208769553,-50.39,37.41,0.6199266735760349,0.08047585275532,-50.39,37.41,0.6199266735760349,0.0227497861558071,-50.39,37.41,0.6199266735760349,17.03247028404917,-50.39,37.41,0.6199266735760349,0.0128598673009413,-50.39,37.41,0.6199266735760349,0.0004570758049405,-50.39,37.41,0.6199266735760349,3.144924696619651e-07,-50.39,37.41,0.6199266735760349,3.144924696619651e-07,-50.39,37.41,0.6199266735760349,1.3671392798982986,-50.39,37.41,0.6199266735760349,0.000457076021328,-50.39,37.41,0.1491525423728813,4.267425320047796e-05,2,1
24,0.4631587673210725,0.0042239294408799,-120.43,139.13,0.4631587673210725,0.0173060951308733,-120.43,139.13,0.4631587673210725,0.0029752133516609,-120.43,139.13,0.4631587673210725,0.0078114380204913,-120.43,139.13,0.4631587673210725,34.503889732607064,-120.43,139.13,0.4631587673210725,0.0093624367976677,-120.43,139.13,0.4631587673210725,0.0022493417256402,-120.43,139.13,0.4631587673210725,1.5476667694154407e-06,-120.43,139.13,0.4631587673210725,1.5476667694154407e-06,-120.43,139.13,0.4631587673210725,1.4691584171800582,-120.43,139.13,0.4631587673210725,0.002249342790517,-120.43,139.13,0.1494057724957555,4.741583688951167e-05,2,1
25,0.6597304998475432,0.0067403485617067,-55.65,38.97,0.6597304998475432,0.0010980021819144,-55.65,38.97,0.6597304998475432,0.0069176747729304,-55.65,38.97,0.6597304998475432,0.019800307210282,-55.65,38.97,0.6597304998475432,19.23823403525318,-55.65,38.97,0.6597304998475432,0.0082332682225539,-55.65,38.97,0.6597304998475432,0.0003361708605538,-55.65,38.97,0.6597304998475432,2.313034359316113e-07,-55.65,38.97,0.6597304998475432,2.313034359316113e-07,-55.65,38.97,0.6597304998475432,1.339588917797587,-55.65,38.97,0.6597304998475432,0.0003361710197028,-55.65,38.97,0.1491525423728813,-0.000284495021337,2,1
26,0.5138974945951906,0.0064255444816416,-31.39,35.81,0.5138974945951906,0.000289755936524,-31.39,35.81,0.5138974945951906,1.3716029079158282e-07,-31.39,35.81,0.5138974945951906,0.0194495782312395,-31.39,35.81,0.5138974945951906,15.13086787830088,-31.39,35.81,0.5138974945951906,0.0133333333333322,-31.39,35.81,0.5138974945951906,0.0003273157994043,-31.39,35.81,0.5138974945951906,2.2521068278253698e-07,-31.39,35.81,0.5138974945951906,2.2521068278253698e-07,-31.39,35.81,0.5138974945951906,1.2072722729962435,-31.39,35.81,0.5138974945951906,0.0003273159543611,-31.39,35.81,0.1494057724957555,0.0001441441441441,2,1
27,0.6141076007717562,0.006948672466313,-31.21,35.81,0.6141076007717562,2.9623628185297118e-06,-31.21,35.81,0.6141076007717562,3.044281906667268e-06,-31.21,35.81,0.6141076007717562,0.0211604376218872,-31.21,35.81,0.6141076007717562,15.410000826858155,-31.21,35.81,0.6141076007717562,0.008881987419004,-31.21,35.81,0.6141076007717562,0.0003162079289891,-31.21,35.81,0.6141076007717562,2.175678770120539e-07,-31.21,35.81,0.6141076007717562,2.175678770120539e-07,-31.21,35.81,0.6141076007717562,1.264869112046808,-31.21,35.81,0.6141076007717562,0.0003162080786873,-31.21,35.81,0.1491525423728813,0.0006401137980086,2,1
28,0.4870338119447874,0.005477686061902,-39.38,77.19,0.4870338119447874,0.0025051610351248,-39.38,77.19,0.4870338119447874,0.009333642424104,-39.38,77.19,0.4870338119447874,0.0183320179411573,-39.38,77.19,0.4870338119447874,19.279089437619422,-39.38,77.19,0.4870338119447874,0.011182789657068,-39.38,77.19,0.4870338119447874,0.0014762188359472,-39.38,77.19,0.4870338119447874,1.0157170921329677e-06,-39.38,77.19,0.4870338119447874,1.0157170921329677e-06,-39.38,77.19,0.4870338119447874,1.5184645123903793,-39.38,77.19,0.4870338119447874,0.0014762195348144,-39.38,77.19,0.1358234295415959,-4.741583688949482e-05,2,1
29,0.6784484305857075,0.0038613592760278,-35.91,37.81,0.6784484305857075,0.0060815930995759,-35.91,37.81,0.6784484305857075,0.0207605410519531,-35.91,37.81,0.6784484305857075,0.0149039780306568,-35.91,37.81,0.6784484305857075,15.70715428407771,-35.91,37.81,0.6784484305857075,0.0100400949302746,-35.91,37.81,0.6784484305857075,0.0010503912826718,-35.91,37.81,0.6784484305857075,7.227250819846797e-07,-35.91,37.81,0.6784484305857075,7.227250819846797e-07,-35.91,37.81,0.6784484305857075,1.597217317822076,-35.91,37.81,0.6784484305857075,0.001050391779945,-35.91,37.81,0.1627118644067796,0.0006306306306307,2,1
30,0.5289409500820433,0.0066106851730104,-35.83,46.67,0.5289409500820433,0.0020490662975528,-35.83,46.67,0.5289409500820433,0.0038595159383343,-35.83,46.67,0.5289409500820433,0.0184764057569407,-35.83,46.67,0.5289409500820433,16.53892611755312,-35.83,46.67,0.5289409500820433,0.0140540540540528,-35.83,46.67,0.5289409500820433,0.0003068658331391,-35.83,46.67,0.5289409500820433,2.1114001807939693e-07,-35.83,46.67,0.5289409500820433,2.1114001807939693e-07,-35.83,46.67,0.5289409500820433,1.384617105701054,-35.83,46.67,0.5289409500820433,0.0003068659784146,-35.83,46.67,0.1494057724957555,0.0001706970128023,2,1
31,0.5135339588246564,0.0029351045551948,-152.01,91.48,0.5135339588246564,0.0132395633885213,-152.01,91.48,0.5135339588246564,0.0852439004030766,-152.01,91.48,0.5135339588246564,0.0124292440036145,-152.01,91.48,0.5135339588246564,35.781588661286946,-152.01,91.48,0.5135339588246564,0.0192215182558852,-152.01,91.48,0.5135339588246564,0.0095159866812685,-152.01,91.48,0.5135339588246564,6.547505075338026e-06,-152.01,91.48,0.5135339588246564,6.547505075338026e-06,-152.01,91.48,0.5135339588246564,1.6329174952603482,-152.01,91.48,0.5135339588246564,0.009101593805848,-152.01,91.48,0.0677966101694915,0.0009601706970127,2,1
32,0.5069853900821959,0.0084312806385777,-596.97,368.75,0.5069853900821959,0.0239804418665541,-596.97,368.75,0.5069853900821959,0.1033486764016454,-596.97,368.75,0.5069853900821959,0.0086101873856688,-596.97,368.75,0.5069853900821959,128.1399006878519,-596.97,368.75,0.5069853900821959,0.009938079899997,-596.97,368.75,0.5069853900821959,0.0184708411535404,-596.97,368.75,0.5069853900821959,1.2708921339352595e-05,-596.97,368.75,0.5069853900821959,1.2708921339352595e-05,-596.97,368.75,0.5069853900821959,1.3837795460251436,-596.97,368.75,0.5069853900821959,0.0179724974238065,-596.97,368.75,0.0679117147707979,0.0002471042471041,2,1
33,0.6236343108385436,0.0151333737256887,-224.39,176.63,0.6236343108385436,0.033608880423783,-224.39,176.63,0.6236343108385436,0.0761384885844373,-224.39,176.63,0.6236343108385436,0.0094404595205361,-224.39,176.63,0.6236343108385436,77.29032228815592,-224.39,176.63,0.6236343108385436,0.0093624367976677,-224.39,176.63,0.6236343108385436,0.0140546652560942,-224.39,176.63,0.6236343108385436,9.6703573868587e-06,-224.39,176.63,0.6236343108385436,9.6703573868587e-06,-224.39,176.63,0.6236343108385436,1.5253543164705292,-224.39,176.63,0.6236343108385436,0.0138777504906941,-224.39,176.63,0.0950764006791171,-0.0002939781887149,2,1
34,0.5587596375742281,0.005144991115713,-302.52,276.54,0.5587596375742281,0.0140684324966579,-302.52,276.54,0.5587596375742281,0.0733616970926752,-302.52,276.54,0.5587596375742281,0.0021965334910558,-302.52,276.54,0.5587596375742281,84.93611752650855,-302.52,276.54,0.5587596375742281,0.0111827896570689,-302.52,276.54,0.5587596375742281,0.0124379522665207,-302.52,276.54,0.5587596375742281,8.557972842917099e-06,-302.52,276.54,0.5587596375742281,8.557972842917099e-06,-302.52,276.54,0.5587596375742281,1.3531119919398844,-302.52,276.54,0.5587596375742281,0.0118483716804885,-302.52,276.54,0.0813559322033898,-8.534850640112775e-05,2,1
35,0.5818482053663636,0.0077201855055564,-449.14,338.57,0.5818482053663636,0.0194132308542612,-449.14,338.57,0.5818482053663636,0.0937820127474434,-449.14,338.57,0.5818482053663636,0.0008496042082528,-449.14,338.57,0.5818482053663636,106.05693959037036,-449.14,338.57,0.5818482053663636,0.0135889784756508,-449.14,338.57,0.5818482053663636,0.0120216435090704,-449.14,338.57,0.5818482053663636,8.271530270684538e-06,-449.14,338.57,0.5818482053663636,8.271530270684538e-06,-449.14,338.57,0.5818482053663636,1.484651307527772,-449.14,338.57,0.5818482053663636,0.0114210902337273,-449.14,338.57,0.0814940577249575,-0.000493124703651,2,1
36,0.2742373051976217,0.0076929400625203,-350.65,137.5,0.2742373051976217,0.028603204640752,-350.65,137.5,0.2742373051976217,0.1353715967535234,-350.65,137.5,0.2742373051976217,0.0146278987563145,-350.65,137.5,0.2742373051976217,55.93818878928904,-350.65,137.5,0.2742373051976217,0.0199121518447486,-350.65,137.5,0.2742373051976217,0.0118813385133664,-350.65,137.5,0.2742373051976217,8.17499296958936e-06,-350.65,137.5,0.2742373051976217,8.17499296958936e-06,-350.65,137.5,0.2742373051976217,1.3632620886779023,-350.65,137.5,0.2742373051976217,0.0109541555357839,-350.65,137.5,0.0271186440677966,-0.0010431484115693,2,1
37,1.1359043312885373,0.0098771011426909,-400.42,421.48,1.1359043312885373,0.0253013267437174,-400.42,421.48,1.1359043312885373,0.1136810866224599,-400.42,421.48,1.1359043312885373,0.0223191043058286,-400.42,421.48,1.1359043312885373,94.2458164222908,-400.42,421.48,1.1359043312885373,0.0173731445189057,-400.42,421.48,1.1359043312885373,0.011803621404748,-400.42,421.48,1.1359043312885373,8.121519464406629e-06,-400.42,421.48,1.1359043312885373,8.121519464406629e-06,-400.42,421.48,1.1359043312885373,1.590403443084663,-400.42,421.48,1.1359043312885373,0.0112507910163971,-400.42,421.48,0.1494057724957555,-0.0011142721669037,2,1
38,0.335141084511904,0.0096024735160764,-333.66,387.3,0.335141084511904,0.0194665915954093,-333.66,387.3,0.335141084511904,0.0216248731739289,-333.66,387.3,0.335141084511904,0.0098409643650414,-333.66,387.3,0.335141084511904,97.7872499323158,-333.66,387.3,0.335141084511904,0.0140644452229812,-333.66,387.3,0.335141084511904,0.0023678761165006,-333.66,387.3,0.335141084511904,1.629224736209184e-06,-333.66,387.3,0.335141084511904,1.629224736209184e-06,-333.66,387.3,0.335141084511904,1.5006821576830942,-333.66,387.3,0.335141084511904,0.0023678772374936,-333.66,387.3,0.0677966101694915,-0.0007064959696538,2,1
39,0.4372421352130892,0.0110451883236998,-428.17,285.6,0.4372421352130892,0.0341746893027706,-428.17,285.6,0.4372421352130892,0.1333701735390418,-428.17,285.6,0.4372421352130892,0.0125164446876256,-428.17,285.6,0.4372421352130892,101.09003684606866,-428.17,285.6,0.4372421352130892,0.0133333333333338,-428.17,285.6,0.4372421352130892,0.0141408545692452,-428.17,285.6,0.4372421352130892,9.72966021947056e-06,-428.17,285.6,0.4372421352130892,9.72966021947056e-06,-428.17,285.6,0.4372421352130892,1.525145670124883,-428.17,285.6,0.4372421352130892,0.0138350208682554,-428.17,285.6,0.1629881154499151,-0.0004942084942084,2,1
40,0.601055803693486,0.0099481520359575,-309.35,211.04,0.601055803693486,0.0285177868101845,-309.35,211.04,0.601055803693486,0.1010744861566464,-309.35,211.04,0.601055803693486,0.0112867674421562,-309.35,211.04,0.601055803693486,90.4858769196298,-309.35,211.04,0.601055803693486,0.0131962763413338,-309.35,211.04,0.601055803693486,0.0110737305416501,-309.35,211.04,0.601055803693486,7.619315721311482e-06,-309.35,211.04,0.601055803693486,7.619315721311482e-06,-309.35,211.04,0.601055803693486,1.568087731950691,-309.35,211.04,0.601055803693486,0.0110737357841434,-309.35,211.04,0.0542372881355932,0.0003508771929824,2,1
